Feature_Clean,LightGBM,XGBoost,CatBoost,Mean,Std,Original_Feature
SIAM_16D_emb_diff_15,160,0.0021930884,0.7882083870364872,0.0053136399934380525,0.0028844036688983467,SIAM_16D_emb_diff_15
SIAM_8D_emb_diff_4,161,0.0021261275,0.790918927288773,0.0053125751256658076,0.0029363035583006157,SIAM_8D_emb_diff_4
mELO_2D_p_home_win,13,0.0121965045,0.259143502500206,0.005088177178842586,0.006246149081606418,mELO_2D_p_home_win
LM_LONG_gpg_diff,201,0.0044366587,0.3321744687724781,0.005042416310198609,0.002090445660219389,LM_LONG_gpg_diff
LM_sos_diff,234,0.0021126145,0.43335864817302105,0.005008285649617582,0.0032853976273589367,LM_sos_diff
TS_mu_diff,110,0.009386802,0.15860273084347212,0.005001843648018048,0.00398966779580798,TS_mu_diff
RLHF_DEEP_percentile_diff,174,0.0025146238,0.6100885646267603,0.004998170024507067,0.002155304701679789,RLHF_DEEP_percentile_diff
BARS_skew_diff,231,0.0030177226,0.32915327240379627,0.004925976198080285,0.003071118647413384,BARS_skew_diff
SIAM_16D_emb_diff_9,118,0.0022266374,0.8198243113006162,0.0049169564949783215,0.003029348208195411,SIAM_16D_emb_diff_9
BTP_mu_diff,5,0.01228538,0.2184872271849416,0.004884518860123913,0.0064869965369460025,BTP_mu_diff
SIAM_16D_emb_diff_3,140,0.002130078,0.7130430272848766,0.004797679142975468,0.0025169374952163765,SIAM_16D_emb_diff_3
WL_certainty_diff,252,0.0023646138,0.26614747098765845,0.004754880383637055,0.0038858099780630507,WL_certainty_diff
ED_HOME_expected_score_diff,90,0.008624307,0.23386786904842224,0.0047541562171352835,0.0033859025213069985,ED_HOME_expected_score_diff
PR_DEC_diff,200,0.0022643968,0.4463160189462586,0.004686580522344525,0.0025412705406641753,PR_DEC_diff
WL_CON_ordinal_diff,172,0.004500872,0.2853843586979809,0.004553464784615816,0.0017265184755150596,WL_CON_ordinal_diff
LM_away_wr_diff,251,0.002535946,0.17869332352720468,0.004508256969202527,0.004082022817660389,LM_away_wr_diff
TMP_certainty_diff,180,0.0024400994,0.4433234135811074,0.004490766556458734,0.002080030223237499,TMP_certainty_diff
WL_AGR_p_draw,154,0.0023014303,0.5385263634822822,0.004444158708432692,0.0018602234151913948,WL_AGR_p_draw
mELO_8D_rating_diff,24,0.0100067165,0.23861811087046583,0.00442425324617481,0.004892869400729981,mELO_8D_rating_diff
BARS_FAST_p_draw,107,0.0027966076,0.6477930294104312,0.004399085541949076,0.0018863266539981016,BARS_FAST_p_draw
BARS_SLOW_ordinal_diff,20,0.010744931,0.15553444423530555,0.00434449802703292,0.005558158971767142,BARS_SLOW_ordinal_diff
TMP_ordinal_diff,127,0.006013669,0.23612693516721403,0.004343625220584484,0.001846120263854708,TMP_ordinal_diff
