bet_no,Date,P1,P2,pick_side,pick_odds,model_conf,pick_ev,pick_correct,stake_frac,stake_units,pnl_units,bankroll_before,bankroll_after,drawdown_pct
101,2026-02-10,Buse I.,Passaro F.,P1,2.4299999999999997,0.5032052820244486,0.22278883531940996,1,0.03,31.014328217219763,44.35048935062425,1033.8109405739922,1078.1614299246164,14.45727714827862
102,2026-02-10,Cerundolo J.M.,Altmaier D.,P1,1.69,0.6405948725403039,0.08260533459311353,1,0.0299294690554759,32.26879915373645,22.26547141607815,1078.1614299246164,1100.4269013406945,12.690705837485522
103,2026-02-11,Etcheverry T.,Burruchaga R.,P1,1.7675,0.6465600055194198,0.14279480975557463,1,0.03,33.012807040220835,25.337329403369495,1100.4269013406945,1125.764230744064,10.680409339393627
104,2026-02-11,Navone M.,Nava E.,P1,1.4699999999999998,0.7443512728224487,0.09419637104899947,1,0.03,33.772926922321915,15.87327565349129,1125.764230744064,1141.6375063975552,9.421003111079084
105,2026-02-16,Kopriva V.,Heide G.,P1,1.6925,0.6868926418983272,0.16256579641291874,1,0.03,34.24912519192665,23.717519195409203,1141.6375063975552,1165.3550255929645,7.539224450711747
106,2026-02-18,Hanfmann Y.,Cerundolo J.M.,P1,1.995,0.556841946732252,0.11089968373084269,0,0.02786424214342781,32.47173461618287,-32.47173461618287,1165.3550255929645,1132.8832909767816,10.115573889386242
107,2026-02-19,Dzumhur D.,Faria J.,P1,2.4175,0.5148490935729486,0.24464768371260326,0,0.03,33.98649872930345,-33.98649872930345,1132.8832909767816,1098.896792247478,12.812106672704662
108,2026-02-23,Pellegrino A.,Barrena A.,P1,1.83,0.5933853022375268,0.08589510309467413,1,0.025872019004419933,28.430678692922854,23.59746331512597,1098.896792247478,1122.494255562604,10.9398534012158
109,2026-02-24,Burruchaga R.,Moller E.,P1,1.4525,0.7430237732060165,0.07924203058173895,0,0.03,33.674827666878116,-33.674827666878116,1122.494255562604,1088.8194278957258,13.611657799179328
110,2026-02-25,Gaubas V.,Prizmic D.,P1,3.2075,0.5027851341595205,0.6126833178166621,1,0.03,32.66458283687177,72.10706661239443,1088.8194278957258,1160.9264945081202,7.890589836929982
111,2026-02-25,Tabilo A.,Barrios M.,P1,1.625,0.6937220516878807,0.12729833399280616,1,0.03,34.8277948352436,21.76737177202725,1160.9264945081202,1182.6938662801474,6.163538396372421
112,2026-02-26,Nava E.,Vallejo D.,P1,2.3475,0.5110720875897684,0.19974172561698145,1,0.03,35.48081598840442,47.81039954437497,1182.6938662801474,1230.5042658245225,2.3701994360457683
113,2026-03-31,Muller A.,Cina F.,P1,1.7275,0.666374784221115,0.15116243974197613,1,0.03,36.915127974735675,26.855755601620206,1230.5042658245225,1257.3600214261426,0.2394290387374753
114,2026-03-31,Trungelliti M.,Rocha H.,P1,2.3449999999999998,0.5215450002637985,0.22302302561860732,1,0.03,37.720800642784276,50.734476864544845,1257.3600214261426,1308.0944982906874,0.0
115,2026-03-31,Basavareddy N.,Draxl L.,P1,1.89,0.5854600973026123,0.10651958390193716,1,0.02992123143312839,39.13979821975763,34.83442041558428,1308.0944982906874,1342.9289187062716,0.0
116,2026-04-01,Kopriva V.,Medjedovic H.,P1,2.27,0.5751442774697763,0.3055775098563921,1,0.03,40.28786756118814,51.165591802708946,1342.9289187062716,1394.0945105089804,0.0
117,2026-04-01,Trungelliti M.,Majchrzak K.,P1,2.62,0.5014693899175076,0.3138498015838699,1,0.03,41.82283531526941,67.75299321073645,1394.0945105089804,1461.8475037197168,0.0
118,2026-04-02,Machac T.,Jodar R.,P1,1.8625,0.6084185022362305,0.1331794604149793,0,0.03,43.8554251115915,-43.8554251115915,1461.8475037197168,1417.9920786081252,3.0000000000000036
119,2026-04-03,Trungelliti M.,Moutet C.,P1,2.8674999999999997,0.5048878209741483,0.44776582664337017,1,0.03,42.539762358243756,79.44300620402021,1417.9920786081252,1497.4350848121453,0.0
120,2026-04-05,Norrie C.,Kecmanovic M.,P1,1.7,0.6512546032862627,0.10713282558664661,1,0.03,44.92305254436436,31.44613678105505,1497.4350848121453,1528.8812215932003,0.0
121,2026-04-06,Garin C.,Arnaldi M.,P2,2.33,0.5052710578024318,0.17728156467966605,0,0.03,45.86643664779601,-45.86643664779601,1528.8812215932003,1483.0147849454042,3.0000000000000018
122,2026-04-06,Shapovalov D.,Blockx A.,P1,2.01,0.65175999791252,0.3100375958041651,0,0.03,44.49044354836212,-44.49044354836212,1483.0147849454042,1438.524341397042,5.910000000000009
123,2026-04-07,Cilic M.,Shevchenko A.,P1,1.8399999999999999,0.5997990544496836,0.10363026018741783,1,0.03,43.15573024191126,36.25081340320545,1438.524341397042,1474.7751548002475,3.538932000000007
124,2026-04-08,Ruud C.,Moutet C.,P1,1.37,0.7793532590821829,0.06771396494259063,1,0.03,44.24325464400742,16.37000421828275,1474.7751548002475,1491.1451590185302,2.4682141452000104
125,2026-04-09,Fonseca J.,Berrettini M.,P2,2.2775,0.5000757918753453,0.1389226159960989,0,0.027186421917044817,40.53890143263665,-40.53890143263665,1491.1451590185302,1450.6062575858934,5.119754425771473
126,2026-04-10,Zverev A.,Fonseca J.,P1,1.625,0.6650783884045666,0.08075238115742067,1,0.03,43.5181877275768,27.1988673297355,1450.6062575858934,1477.805124915629,3.340749821254685
127,2026-04-13,Hanfmann Y.,Blockx A.,P1,1.9,0.6369808438689306,0.21026360335096805,0,0.03,44.33415374746887,-44.33415374746887,1477.805124915629,1433.47097116816,6.240527326617048
128,2026-04-13,Etcheverry T.,Draper J.,P1,2.1,0.628351631782573,0.3195384267434034,1,0.03,43.0041291350448,47.30454204854928,1433.47097116816,1480.7755132167094,3.146464728395405
129,2026-04-13,Mannarino A.,Borges N.,P1,4.32,0.5513363296713225,1.3817729441801134,0,0.03,44.42326539650128,-44.42326539650128,1480.7755132167094,1436.352247820208,6.05207078654355
130,2026-04-13,Trungelliti M.,Medjedovic H.,P1,3.15,0.7010985580782482,1.2084604579464817,0,0.03,43.09056743460624,-43.09056743460624,1436.352247820208,1393.2616803856017,8.870508662947248
131,2026-04-13,Diallo G.,Sachko,P1,1.59,0.761803367204899,0.21126735385578954,1,0.03,41.79785041156805,24.660731742825153,1393.2616803856017,1417.922412128427,7.257516666281413
