number,value,state,params_colsample_bytree,params_extra_trees,params_learning_rate,params_max_bin,params_max_depth,params_min_child_samples,params_min_child_weight,params_min_split_gain,params_num_leaves,params_path_smooth,params_reg_alpha,params_reg_lambda,params_subsample,params_subsample_freq,user_attrs_best_iteration,duration
335,0.60447554427992,COMPLETE,0.6542900181395025,False,0.011229755062408678,255,12,168,0.08381663855956772,0.3417938844319942,82,1.5305227389560971,0.0001758923279932862,2.4254297515529056e-06,0.8688758131619844,1,478.0,0 days 00:00:36.840402
336,0.6046019914674825,COMPLETE,0.5179911569492199,False,0.03641898049809206,127,12,147,0.1722729777541744,0.2924970109818074,170,0.9823739765244667,0.08972048596735145,6.228708174799653e-06,0.7978597909866201,0,136.0,0 days 00:00:13.330913
337,0.6268593258917994,PRUNED,0.5147796457233687,False,0.00597822442217052,255,10,192,0.6540258483852236,0.11437974472566217,55,1.3197299692696454,0.029963788313118005,1.9669859177390408e-05,0.9815505494472478,0,,0 days 00:00:05.041887
338,0.604005090822582,COMPLETE,0.6682676392004617,False,0.026276156956857394,127,5,160,0.00027912822144320916,0.11622008696439706,186,0.4282639462914698,0.014422628681938271,0.0001259043634572658,0.8188858965103564,7,483.0,0 days 00:00:24.572151
339,0.6045710241843997,COMPLETE,0.5222322809518718,False,0.06388490066974797,127,6,125,0.00039648082510925403,0.060987414670747295,194,0.35709001247349914,0.14708841960040955,0.016597945176395394,0.8913116529528032,6,175.0,0 days 00:00:11.309799
340,0.6161828746380803,PRUNED,0.7378926358849144,False,0.01019114944369528,127,12,190,0.8216256688986003,0.2265870262535064,109,0.15489301723852245,0.0007003071467190721,2.003753073019497e-06,0.8492299588300987,0,,0 days 00:00:06.109452
341,0.6059505220691669,PRUNED,0.6462022946514602,False,0.03681552959881305,127,7,141,0.00024850906296205587,0.23269052697473663,141,0.2698640424348744,0.0009522344913879452,2.4551395943238786e-06,0.8291965034356481,7,,0 days 00:00:11.577551
342,0.6214155074281723,PRUNED,0.5983182615551358,False,0.009746314705351691,127,5,192,0.0005485048575628177,0.21888046894182975,202,0.8332575005495473,0.02050454509567118,2.414679619750227e-05,0.9244572715877125,5,,0 days 00:00:03.731086
343,0.6117098233528551,PRUNED,0.5960125821380509,False,0.021705823479251696,255,11,200,0.09351972654083426,0.23557427723837013,18,1.9168751368049313,0.8069788269099701,6.393721660065637e-08,0.7994406769351404,0,,0 days 00:00:04.049113
344,0.6060128882070078,PRUNED,0.5325608959250885,False,0.011136973886261833,255,8,170,0.26116917793915306,0.017059196770605512,164,0.13632853705227108,0.0026691206138124784,9.000987905605328e-06,0.5776376011262045,0,,0 days 00:00:14.126463
345,0.6126140293298996,PRUNED,0.767348953658592,False,0.015059711815249047,127,7,87,0.0004409386791862759,0.030290890881910802,192,0.0873260605130502,0.003040267431821363,0.00030769814876271907,0.7400843260919256,6,,0 days 00:00:04.792425
346,0.617961381327593,PRUNED,0.6532311178987553,False,0.0109558332435172,511,6,178,0.00038957030271767975,0.016170742990206974,188,0.40273034275704844,1.999109635536085e-07,4.305902191584953e-06,0.7515681680189842,4,,0 days 00:00:04.843431
347,0.6036183305308748,COMPLETE,0.5247823382614414,False,0.027649043717678477,255,9,156,2.2025081931889665,0.05484321991093232,231,0.020170915314120755,0.0048230539654937924,1.3587235868855872e-06,0.7224813250995491,1,274.0,0 days 00:00:19.011537
348,0.6134551325915111,PRUNED,0.5732254251177714,False,0.012544734692742716,255,10,132,7.19724796738621,0.04458920253345129,209,0.01829191403163501,0.004316498882589964,4.572404512223328e-08,0.7152231354159208,0,,0 days 00:00:06.763084
349,0.6038605169133943,COMPLETE,0.5269604805943652,False,0.005162471159573333,127,10,195,0.7053779883303051,0.16158334583098014,221,0.3483620756872583,0.006849545841547544,2.9406606516159976e-07,0.7787967033215691,4,1280.0,0 days 00:01:24.869944
350,0.6318498821936138,PRUNED,0.8834296351991787,True,0.005312912727505363,511,10,191,0.49129800593066675,0.016710926875676015,31,0.17824645492953373,3.127977366463294e-07,1.2102390051378157e-06,0.5571101686282286,2,,0 days 00:00:04.039990
351,0.6045707046965211,COMPLETE,0.5551590756362255,False,0.02113580976171469,255,10,166,0.045238135327870015,0.04592596881129622,26,0.041748940989381866,0.0025019955486698694,8.106977526948397e-08,0.583490940929188,1,341.0,0 days 00:00:19.166502
352,0.6035974453654352,COMPLETE,0.7218723555838698,False,0.04235925716040446,511,7,156,4.991301746038801,0.24728137155541782,179,0.04063609194715287,0.0002602890966871231,6.614463489153072e-08,0.7895285582507827,5,220.0,0 days 00:00:17.914967
353,0.6045370633619962,COMPLETE,0.668639210463071,False,0.02419573546017542,511,9,127,0.8228390089108846,0.14891244318508534,218,0.375509429835568,0.00014741735654543166,1.4383002223506388e-08,0.7647515155220693,4,278.0,0 days 00:00:25.585022
354,0.6048378111300572,COMPLETE,0.5893779650187096,False,0.023715341010926618,255,10,165,0.061495814422379995,0.3436444163207186,142,0.32332669391677077,3.539116712934697,3.0560288767599356e-05,0.8245052607773741,0,242.0,0 days 00:00:19.421691
355,0.6036335012268038,COMPLETE,0.5096344082609493,False,0.030010898237846216,255,6,142,4.384021531749763,0.15123687581456366,218,0.28861052429883705,0.0006509530296141193,1.6874546187420477e-06,0.7092132641747814,2,364.0,0 days 00:00:19.445559
356,0.6141667209783275,PRUNED,0.5894569980471529,False,0.013226378741653028,255,7,88,1.0471051142713461,0.2035052201348473,144,0.08504860570947068,3.095374551415922e-05,5.615293380363946e-07,0.7336513626182205,2,,0 days 00:00:04.878359
357,0.6043513123062738,COMPLETE,0.5190579977522836,False,0.03479013455949284,255,6,153,4.588653362675954,0.2788852338025971,221,0.3538258014201531,1.8150433309939755e-05,2.2931342807043082e-05,0.7175199108935737,2,359.0,0 days 00:00:19.053100
358,0.6072017625814351,PRUNED,0.8648959301623314,False,0.05517587907146542,511,6,118,2.519150470631744,0.14435625480455166,151,0.1458472113812883,0.00014117097108677648,6.418609580623204e-08,0.7094945506785901,3,,0 days 00:00:13.925846
359,0.6191084419718711,PRUNED,0.7015326793607525,False,0.008338065679381902,127,10,106,0.017456532809565085,0.18553436446120605,154,0.3684064100152404,5.4773609316745705e-05,8.525992658384363e-08,0.8506724666744717,4,,0 days 00:00:06.335750
360,0.624277239525504,PRUNED,0.5822860875253786,False,0.006502870752737751,127,11,193,0.2711417907487772,0.2033605424691684,250,0.3009871106285006,0.002338691702889024,8.020201154841779e-07,0.6676768619861162,4,,0 days 00:00:05.027360
361,0.6263956186554605,PRUNED,0.5429355422700912,False,0.005563639053852955,127,11,135,6.659472503407279,0.02590996360731146,203,0.17205720138188776,0.008619986958258993,8.672442900353318e-08,0.8015374843681142,5,,0 days 00:00:05.815454
362,0.6050773947169101,PRUNED,0.8977840363976508,False,0.04367427356496673,127,11,169,0.03960844528407692,0.3287175575396274,35,0.12135629269423048,0.07980951484895303,1.7620865057167646e-08,0.9216893490371829,1,,0 days 00:00:13.347675
363,0.6277108270514522,PRUNED,0.5417069325612465,False,0.0052949500808718054,255,12,188,0.44053346818398276,0.16868907360168503,177,0.024405289575262057,0.005427929351785354,1.3998684910425165e-07,0.6977570908453842,4,,0 days 00:00:05.678629
364,0.6062103279548918,COMPLETE,0.6332911935510068,False,0.05807281969254011,511,8,159,0.9618449570739789,0.22993062246529253,199,0.20944670199581275,4.784090990383839e-05,5.902953107551668e-08,0.8234581655168691,4,85.0,0 days 00:00:11.534367
365,0.6045317880654383,COMPLETE,0.7031346067004627,False,0.039881879126878995,511,6,159,3.478839888743439,0.3278417917502555,206,0.041423003321402335,0.00860922731982979,1.6016883729168244e-05,0.7777791438082717,5,283.0,0 days 00:00:19.157304
366,0.6088554409177622,PRUNED,0.6163706523515635,False,0.02907428928113102,255,5,117,5.185767696568805,0.21931017506563377,222,0.8240815880379038,0.001194114804714351,9.846296796768887e-08,0.7957693341127109,5,,0 days 00:00:03.838454
367,0.6092284101455694,PRUNED,0.7742754772099709,False,0.01888490436084382,511,8,186,0.003354935437859923,0.39773707489587085,98,0.8475936734711773,0.09525710348143512,0.7723206963946782,0.8108014655235324,1,,0 days 00:00:06.501565
368,0.6040295743143707,COMPLETE,0.783565868667217,False,0.018685270993003354,255,10,180,7.815584597488649,0.26972486833530096,46,1.7346105764701132,0.048303402274936284,5.3984467283889456e-05,0.8144433728849865,0,353.0,0 days 00:00:25.770538
369,0.6043180319159848,COMPLETE,0.8642421034515995,False,0.026072424129723985,511,7,185,7.329312029950134,0.24688587316183302,227,0.13954686907329064,0.00018664795575902126,4.3323098126851325e-08,0.9351568970197516,5,380.0,0 days 00:00:29.467027
370,0.609363444945624,PRUNED,0.6894699004652216,True,0.0164009451825133,255,7,131,0.0006026662884095666,0.32272640814570136,87,0.17524401029347986,0.0016068069075553856,1.5848340894869885e-07,0.7127505997921174,0,,0 days 00:00:10.544724
371,0.6311186753872722,PRUNED,0.6395294312914559,True,0.0052675610315476825,127,12,183,1.5877601548875253,0.2996531136459514,207,0.7738543203398025,0.03942808232065967,4.9808181243225345e-08,0.889149284417464,6,,0 days 00:00:04.250305
372,0.6124838121871096,PRUNED,0.5320102244391576,True,0.02415272308527288,255,8,138,3.862616852484677,0.19978061534945737,239,0.43364304513727037,0.0003039527233528706,1.2456333234865482e-05,0.7449054802961721,3,,0 days 00:00:03.742810
373,0.6049450393442061,COMPLETE,0.6089504725668904,False,0.05183361105271819,255,4,77,6.3100555988195834,0.14563154502832742,220,0.3682160530061496,0.011906192128414272,0.00015246363057340708,0.6138622318503228,4,280.0,0 days 00:00:14.370706
374,0.6093751063721834,PRUNED,0.821224754660641,False,0.024235341586770404,511,6,155,0.040392734245052825,0.15400450504145513,222,0.7769566212825132,2.8840129255878812,0.001162705166016008,0.5564814633003737,5,,0 days 00:00:04.644467
375,0.6208165488245377,PRUNED,0.582989464422551,False,0.008649496031669418,127,7,169,0.6750031466747178,0.12160465224833969,185,0.32123403270334006,0.01542940292859627,1.337770955842623e-08,0.8497283910349263,4,,0 days 00:00:04.358957
376,0.6047108312535805,PRUNED,0.7361519671511922,False,0.007557874693474098,511,12,167,0.9857743780109859,0.19615525089343452,36,0.521200241739221,0.01733884750589368,0.004917211196129247,0.5748978894837329,2,,0 days 00:00:53.271457
377,0.6043970990293348,COMPLETE,0.5870281596152886,False,0.03662651450054602,255,6,138,0.3734670368427465,0.0833832879773941,253,0.18003109779164406,0.005521351486086786,2.0750079719474147e-06,0.7129079626876657,2,257.0,0 days 00:00:15.259556
378,0.6065066090318355,COMPLETE,0.6527116271285378,False,0.08163139588297248,255,11,132,0.011280328748864657,0.33015998033605254,65,0.2772520608212161,0.0035086407970411336,7.399621454859768e-08,0.9786761815642657,1,60.0,0 days 00:00:10.059285
379,0.6094522137843842,PRUNED,0.5110886475628317,False,0.008577079304624246,255,8,182,0.23108418237043712,0.228972517901746,22,0.41570644359444897,0.0005942768142269443,2.1522364288019352e-08,0.7846788808132404,1,,0 days 00:00:11.309863
380,0.617435150624915,PRUNED,0.7702544020756126,True,0.014476384269805026,255,8,103,0.017198197626494598,0.30474543365037854,215,0.6291317526527684,2.2856723823547047,5.4093766357759084e-05,0.7224419887743692,3,,0 days 00:00:03.863574
381,0.6054710318188226,PRUNED,0.7101092524211414,False,0.02817459563430516,255,10,186,0.04934977287063838,0.1648810900250976,161,1.0358456173293502,0.00016102201964906146,1.1396335574236266e-05,0.6662504204079739,1,,0 days 00:00:14.780312
382,0.605630764441976,COMPLETE,0.6849451038858577,False,0.03925552539059026,255,12,167,0.2938897093587869,0.23583019421832918,200,0.848706369879428,2.236130378824065e-05,2.6565141303056194e-08,0.9083153352830569,0,142.0,0 days 00:00:16.486559
383,0.6045499362952439,COMPLETE,0.5605183651433027,False,0.01767769865986667,511,11,158,0.002004387663616135,0.30057434182571335,89,0.8839583428637112,0.0010096666796014736,3.6791174154678716e-08,0.7422745943910689,1,326.0,0 days 00:00:28.199016
384,0.6122854907041118,PRUNED,0.6619285514105117,True,0.025878398080926596,255,9,167,0.0050225547799186525,0.27526548956542696,55,0.016348281209111006,0.1543351894430998,8.139189384072834e-08,0.8868930701006312,1,,0 days 00:00:03.945604
385,0.6037327097937256,COMPLETE,0.5110759580469647,False,0.006435194539740283,511,9,167,0.7712054369125478,0.17509577378817553,184,0.5102073205109502,0.0010192206302907015,5.274471972172432e-07,0.8667734991713062,6,904.0,0 days 00:01:07.209975
386,0.6095662909968446,PRUNED,0.8137259837372525,False,0.029095218054269747,255,8,192,0.17641906322467865,0.1773173782620288,19,0.9346387629985812,0.0006501753276984054,8.43718595303812e-07,0.7320845728946878,0,,0 days 00:00:04.520902
387,0.6118212748923958,PRUNED,0.6089501135060886,False,0.016514861829613165,255,9,179,0.007436603909210002,0.38852557013899913,37,0.4710597098646331,0.2957834245976661,1.1446656171077854e-08,0.9252650586588667,2,,0 days 00:00:04.781607
388,0.6245576004289474,PRUNED,0.5556878270249292,False,0.006412790325886391,511,9,153,0.19091583576092055,0.013840770454021073,188,0.8115519878867973,0.0032865574577934345,9.708656313334591e-07,0.8651580929491116,7,,0 days 00:00:07.102164
389,0.616267468647275,PRUNED,0.7846706271270358,False,0.010914178492262798,511,9,152,0.0018078172030981177,0.41164226795480413,81,0.356973249059695,2.7630267077847304,1.2861563486022444e-07,0.9846143173904469,2,,0 days 00:00:07.175009
390,0.6048790441268114,PRUNED,0.6328281081489365,False,0.04384675919718344,255,6,105,0.998547101932215,0.04042829041434941,186,0.14469503488437913,1.3635664231433338e-07,2.529705040044261e-06,0.6694634509916266,3,,0 days 00:00:11.232980
391,0.6037677185343688,COMPLETE,0.6254798491030826,False,0.023429973025967405,255,10,177,0.04458200110187086,0.29188193254023836,132,1.473883062851834,0.02092205027623155,1.7565253190575134e-06,0.8327086592377856,1,303.0,0 days 00:00:23.066212
392,0.6140168059568776,PRUNED,0.5300934177008313,False,0.012260020074383584,511,9,168,1.2240244640668199,0.2612543660159231,202,0.5355990251778111,0.000758026690114755,8.59311088994466e-06,0.8414997481389567,6,,0 days 00:00:06.433556
393,0.6058894719628857,PRUNED,0.7500938741536419,False,0.04606947817109952,511,7,151,5.058869534993282,0.42154038525931115,92,0.36296913993940255,3.6819994323298774e-05,3.646516484826544e-07,0.7544361040418431,7,,0 days 00:00:14.267167
394,0.6098472913955969,PRUNED,0.55925675782705,False,0.017477857451870468,255,9,192,0.00880547809443259,0.31214941298791665,183,1.2262525466145422,0.029443301305202948,7.191492965567225e-06,0.7957447268170462,2,,0 days 00:00:05.204884
395,0.6245917124766971,PRUNED,0.5655777537378173,False,0.006433816468574859,127,9,187,0.23606935311757607,0.14344436598826765,202,0.7971568738462487,1.8607890139054363e-08,4.8888485783791336e-08,0.7577973219775666,3,,0 days 00:00:04.740305
396,0.6279649021224378,PRUNED,0.5146570992110662,False,0.005216452601353188,511,11,196,0.33472920461398303,0.1608040409062471,208,0.6015417435841311,1.6811931374633326e-06,1.552109928536638e-08,0.8976489920670857,6,,0 days 00:00:07.429152
397,0.6079943015198763,PRUNED,0.7910110208647726,True,0.012953041305580029,255,12,185,1.135186582948243,0.4484633837852536,159,1.2740925521393842,0.49453463032034334,5.14341335635466e-06,0.7656601000557359,2,,0 days 00:00:37.440382
398,0.6272333485202146,PRUNED,0.7045387594430895,False,0.006197342338287422,127,11,200,0.03783550986923461,0.2586520127848174,38,0.9287524292395072,7.4162526972776,1.8267932218094642e-06,0.7492714238096043,1,,0 days 00:00:04.140462
399,0.6119060151555303,PRUNED,0.5589173393935699,False,0.005036141503839963,511,8,169,0.518364093534856,0.2016327451595652,128,0.6035741609054869,0.00038748265796059456,4.519868397939654e-07,0.7678775279354384,5,,0 days 00:00:16.768579
400,0.6050049715413642,COMPLETE,0.584459384271974,False,0.04729599725681048,255,9,138,0.039545509682216484,0.3656318660052608,118,1.2999065768303795,0.010339024423863022,2.9640350454582894e-08,0.8814085901937253,0,106.0,0 days 00:00:11.574195
401,0.6039179136917011,COMPLETE,0.7165078952770799,False,0.013123301217731798,255,10,170,0.04684091448644404,0.2566842993500788,139,1.5766755317101868,2.770287145397952,8.318668715205449e-08,0.9464780923780286,0,490.0,0 days 00:00:37.079951
402,0.6053155396339255,PRUNED,0.5616527212182001,False,0.04554508936096423,511,6,132,0.026135256548394842,0.02344509991785844,184,0.63156421352762,0.027957501456956687,0.02745779220460575,0.6614232547436163,6,,0 days 00:00:11.704498
403,0.6033910900908117,COMPLETE,0.7329535857709304,False,0.01395658586429526,255,10,185,0.6690947136965286,0.33242443880320993,185,1.4572446239983277,0.00482711758372931,1.8192776353269554e-08,0.8891795546103878,0,597.0,0 days 00:00:43.276822
404,0.6238357627977013,PRUNED,0.5283005265127125,False,0.006779306051536794,127,9,166,2.8269343120093002,0.20247811654491096,175,0.35614569103560934,0.09865520688698384,1.3217824478345404e-06,0.8432480596693674,1,,0 days 00:00:04.932016
405,0.6046746398044479,PRUNED,0.5618002034408669,False,0.005060238329389997,255,11,190,0.08333533566011263,0.132461342502356,76,0.17614328425060716,8.327033086249298,3.101995913828235e-06,0.8034689012420675,0,,0 days 00:00:49.499376
406,0.6043344790756848,COMPLETE,0.7956088799386365,False,0.016208210057444265,255,11,164,0.49113940293698144,0.43289169096512503,194,1.034347653610046,0.0068510472056324285,4.135027792786002e-07,0.9514596886178878,0,326.0,0 days 00:00:29.701924
407,0.6166032111661582,PRUNED,0.7187739066942918,False,0.01110492593998899,255,7,165,0.08563552790981646,0.40889548756206184,167,1.9343261555653735,2.5608175510969557e-05,5.09779476017061e-08,0.9739683153526655,1,,0 days 00:00:05.327779
408,0.6307317867321895,PRUNED,0.6399084527785576,True,0.005273015566791688,255,11,155,2.042396294907916,0.1650959847366697,208,0.11342251080716803,0.01331489803728225,1.0460441949553832e-08,0.9413247478541071,1,,0 days 00:00:04.603147
409,0.60371905864466,COMPLETE,0.8714489854111421,False,0.005108077978796786,511,9,188,9.033189253004785,0.1716026133678899,70,0.2567632616885798,0.00024932121868693623,2.1650225193360596e-06,0.6113028230666937,1,1176.0,0 days 00:01:38.456888
410,0.6136654867695374,PRUNED,0.9941488225063342,False,0.005164426289056594,511,11,165,2.8335636281236485,0.22351621768103527,31,0.4362489169902181,0.00014852480137835243,5.4156534188322e-07,0.6552293220091889,0,,0 days 00:00:20.107705
411,0.619177489050356,PRUNED,0.8788696914861105,False,0.008388588325020246,511,9,159,0.5912295823062572,0.0562293354734472,128,0.40096251128461735,4.320923825188723e-07,3.295802101536099e-07,0.7402538688175343,1,,0 days 00:00:08.121380
412,0.6286655035879293,PRUNED,0.8649900007631561,False,0.00550208635226535,255,6,150,1.6320201498165479,0.10228670240335248,51,0.026168481300114815,6.179578374907896e-05,2.270233542682908e-05,0.6212796926813687,2,,0 days 00:00:04.553736
413,0.6039543678886226,COMPLETE,0.7346544160195716,False,0.012710724662711849,255,10,191,0.31569269902935765,0.253038698198406,95,0.10381116232454948,0.00011269582944987766,3.2402534278428214e-05,0.7928112081700469,0,449.0,0 days 00:00:33.935562
414,0.6096915792696175,PRUNED,0.9471414027728788,False,0.006380303991631012,511,7,177,4.077325159622891,0.16342417288092947,54,0.03209961190447014,0.001455484357131654,4.345972768991141e-07,0.58363341856473,4,,0 days 00:00:16.944623
415,0.6045805571540267,COMPLETE,0.8361011979059708,False,0.017076014778443723,255,11,153,2.024527388722811,0.2118798167963498,191,1.7503192695538685,3.5911916477817114e-05,0.00012651895660333287,0.8734216254476602,0,403.0,0 days 00:00:35.708393
416,0.6044952908813767,COMPLETE,0.5434980738426298,False,0.02521986352068971,255,11,184,0.6408467756875638,0.28671120630962954,110,1.6684679964238116,0.0025070031212142403,8.619363638922552e-05,0.8143751115869212,1,196.0,0 days 00:00:16.939865
417,0.6283546247281241,PRUNED,0.5013903550505333,False,0.0050375993454877845,511,12,168,1.7439920987487538,0.13260077180652538,231,0.024556335731977186,0.00014309324860247333,3.030691169832044e-07,0.8342475071027953,2,,0 days 00:00:07.850651
418,0.6052070086062246,PRUNED,0.6282212820047813,False,0.050770052395712306,511,5,162,4.595676615587063,0.2563960794391005,176,0.3388303588960363,1.189166626727715e-05,5.324232539491444e-08,0.8492405951656097,7,,0 days 00:00:11.266961
419,0.60450319567669,PRUNED,0.7043624148350787,False,0.005671722936826662,511,12,179,2.9917517209622466,0.02027156617396799,38,0.385836261282263,1.3669475129845148e-05,6.182700684380017e-07,0.514072970741107,3,,0 days 00:00:52.306996
420,0.6211263475695842,PRUNED,0.6404454461517306,False,0.008005937778268095,511,10,137,0.09595057389570687,0.4598200920203477,67,0.1264933694497115,2.014688494425253,0.00014568056764205413,0.9424791138251302,3,,0 days 00:00:06.828032
421,0.6163966482543278,PRUNED,0.6346294444727871,False,0.010212019813293234,255,10,158,3.683665550524141,0.24145601860128385,125,1.8872157681994692,0.001983437639297436,1.2645914897354093e-07,0.7389924676004471,0,,0 days 00:00:06.460819
422,0.6113439101618794,PRUNED,0.7954383055470946,False,0.01621490470239741,255,9,92,0.002838595859654358,0.22144377963491155,174,0.7213353236321527,1.8206183385275692,1.4502704875629219e-05,0.6073815712749874,5,,0 days 00:00:05.813457
423,0.6051834425452268,PRUNED,0.6522479884285313,False,0.03962003090500133,127,7,136,0.0006196539466333254,0.02475180859151665,215,1.3674814524136774,0.001277688997653824,0.07180649740714773,0.7730187757469974,6,,0 days 00:00:11.584581
424,0.6163849986356431,PRUNED,0.7160452896832532,False,0.009925185183727977,127,10,189,1.052468024097328,0.24993880976770658,224,1.8615100935148177,0.1845199619761085,1.2820322099011615e-08,0.9215716254486079,3,,0 days 00:00:05.896292
425,0.613948376442176,PRUNED,0.681707160672711,True,0.019448329179340265,255,11,158,0.0038473022666942174,0.09131063361086884,132,1.1152271802487923,0.0010644716202141866,1.3130291187233736e-07,0.8287178248449076,2,,0 days 00:00:04.445830
426,0.6259637027736586,PRUNED,0.8712369595949128,False,0.005872118881689798,511,8,171,4.111696126495106,0.24131137343139697,107,0.13481141905715788,2.0002341122497978e-05,6.112606632805603e-06,0.5215234313613784,2,,0 days 00:00:06.199729
427,0.6047149111788472,COMPLETE,0.5073522815971631,False,0.007651568885644492,255,12,120,4.733910533734123,0.17217326226017823,243,0.2618024175199736,0.005526443220218226,3.4103249664133806e-08,0.6609470710248505,3,654.0,0 days 00:00:48.652430
428,0.6309876510678519,PRUNED,0.5748440216522981,True,0.00561097950624943,127,7,179,1.3197164017835266,0.2578890062068704,164,0.36693558419839944,0.0011441650793595686,6.345873239998994e-06,0.7554789171419403,5,,0 days 00:00:03.669219
429,0.6077866751846966,PRUNED,0.712695576529989,True,0.01693201749100884,255,9,179,0.11038855689514188,0.2970041636614864,203,1.6768046480420122,0.0001418485096452734,1.1449745747889618e-07,0.840418665839449,1,,0 days 00:00:37.746647
430,0.6098412049991389,PRUNED,0.6253882329426586,False,0.00543256940391337,255,11,178,5.172334339475617,0.22831063823845904,220,0.0035203904001091108,0.0017170096921121272,4.909464822042792e-07,0.7751880567932206,2,,0 days 00:00:18.009724
431,0.6265920437234034,PRUNED,0.8089892072148882,False,0.005857723353273245,511,8,173,3.069211810895334,0.19899688955998515,58,0.8328288003754745,1.2313682362097411e-05,6.876451938274332e-05,0.7153218661104038,0,,0 days 00:00:06.917636
432,0.6042483205165915,COMPLETE,0.7615180300877232,False,0.03226530159091738,511,8,148,1.5417330509556018,0.2987020144733583,137,0.32933501806686205,1.3922817418488657e-05,1.257108474525364e-06,0.7871984793921996,3,177.0,0 days 00:00:18.011248
433,0.6047264509399438,COMPLETE,0.5757155642245245,False,0.008564763641491556,511,12,103,3.217041200292712,0.1348807408921919,193,0.24147872190299585,0.0045660326476502245,3.138850704506174e-07,0.9539016740878069,7,594.0,0 days 00:01:04.137273
434,0.6244518002763825,PRUNED,0.794529397007882,False,0.006475900380494261,511,8,191,6.040366008567137,0.17716530570983485,88,0.7811118021156933,0.003731230692756035,2.5255858763144357e-07,0.646690954776024,2,,0 days 00:00:06.209607
435,0.605344964593916,PRUNED,0.5326941237621782,False,0.024730135163161873,255,5,129,1.3880941514053529,0.12820715319566295,223,0.6333181856607749,2.408144569524e-06,5.2979290611238053e-08,0.6415535186653022,1,,0 days 00:00:10.008698
436,0.6039322120336321,COMPLETE,0.6372159579355736,False,0.032408210521134136,255,5,170,0.0017343928126438374,0.13968495935585667,239,0.7159632962623812,0.00019677742432972284,0.006116598089994888,0.8320305118182646,6,336.0,0 days 00:00:18.198074
437,0.6114504216986391,PRUNED,0.6978977755524344,False,0.014375589160158577,511,11,147,1.837228581908066,0.3643869884684789,156,1.6512505385026606,6.745463096834103e-05,1.0382950015149778e-07,0.9943982502658397,2,,0 days 00:00:09.539310
438,0.6278066124505572,PRUNED,0.5057243696710684,False,0.005256611034051097,127,11,164,0.46017005964333213,0.22924258143485643,147,0.6801817145622081,0.0021141338776105383,1.6307400480999852e-08,0.8013519254684545,4,,0 days 00:00:05.206763
439,0.6284142572717046,PRUNED,0.8985359346098947,False,0.005074090349562926,511,8,171,7.734152382433786,0.030443297285235066,75,0.03460855874765423,1.929214687884502e-05,0.00016729338643116736,0.6707842982641115,2,,0 days 00:00:06.821689
440,0.6057444500251736,PRUNED,0.5248199370887352,False,0.04548683944993913,127,7,187,0.005078557226349146,0.09782553248837027,150,0.6572858472958565,8.128989099822363e-05,0.09627715651677099,0.8239664959554744,6,,0 days 00:00:10.770975
441,0.6042996756938988,COMPLETE,0.8306360366809274,False,0.014165622047922793,255,10,190,1.6965824533749951,0.30137362905139736,216,1.4802783768329644,0.00019595079174601412,2.8804715955090294e-08,0.8691971967117806,0,491.0,0 days 00:00:38.443210
442,0.6050359000182771,COMPLETE,0.552247144641706,False,0.04029165695876316,255,11,124,0.12341318234409061,0.13873929481483804,235,0.443987191715211,0.6373527719642023,1.0112243276643276e-07,0.7647754399607136,2,125.0,0 days 00:00:14.233550
443,0.6065992606340349,PRUNED,0.5449831620431301,False,0.07261669524349863,511,5,172,0.0010332904706960222,0.16334009004748484,190,0.4952969906776438,9.57532733379015,0.0746107141713312,0.6214806892378743,5,,0 days 00:00:10.642430
444,0.6077831934626579,PRUNED,0.6382334462520347,False,0.007340893744586193,255,10,158,3.164196304425701,0.32103301491481284,164,1.2386341746584728,0.0001866309075785854,4.9791874013782344e-08,0.8967062887857007,2,,0 days 00:00:18.368042
445,0.6205708956702068,PRUNED,0.6051432170265302,False,0.00795100237982678,511,12,191,5.8874389242460206,0.08045128303081173,99,0.25380492589073544,0.00017184149496115236,0.00021852975201760714,0.5848722951080966,1,,0 days 00:00:06.356425
446,0.6245856471365382,PRUNED,0.6948326219815135,False,0.007143873169062211,511,10,187,0.00013447601176961254,0.3004576016249282,252,1.2248630913553222,1.8295411900181469,8.916905692999888,0.6290700011118879,7,,0 days 00:00:05.797547
447,0.6179181461889012,PRUNED,0.7016580136851235,False,0.010473711440724398,255,8,183,0.0007668805299388157,0.17064680393296475,31,0.6993399728980398,1.083975909520582,2.710082829812081e-06,0.6431962641586053,1,,0 days 00:00:04.415455
448,0.6102091900288465,PRUNED,0.5785779898233747,False,0.02491114277377735,511,5,158,0.11483861308014925,0.14036055350387266,205,0.7318484251491741,0.13216205237738288,3.1145626843505434e-05,0.785666816092639,4,,0 days 00:00:04.097667
449,0.6119206711476386,PRUNED,0.5521565582997751,False,0.014869214790610265,511,10,183,3.5181412228312503,0.16330162768393547,91,0.5691434951789687,0.0007546794466772417,6.163404626696161e-07,0.9437455365750809,4,,0 days 00:00:06.751481
450,0.6067041307646371,PRUNED,0.5867297556243449,False,0.038952749025198415,255,12,177,0.1519891578163534,0.34323845967031996,97,0.7157452913680147,0.05962887677493225,4.6476310795509525e-06,0.8339677999123047,3,,0 days 00:00:15.232058
