league,bin_idx,bin_start,bin_end,n,avg_pred,actual_rate,hits,target_mode,outcome,calib_gap
Scotland/League_One,12,0.6000000000000001,0.6500000000000001,26,0.6262189427986192,0.4230769230769231,11.0,FTR,H,0.20314201972169615
Scotland/League_One,13,0.65,0.7000000000000001,18,0.6755859537272394,0.5,9.0,FTR,H,0.1755859537272394
Scotland/League_One,14,0.7000000000000001,0.7500000000000001,13,0.7210998042391801,0.7692307692307693,10.0,FTR,H,-0.0481309649915892
Scotland/League_One,15,0.75,0.8,2,0.7590772663799793,1.0,2.0,FTR,H,-0.2409227336200207
Scotland/League_Two,3,0.15000000000000002,0.2,1,0.17154992713660136,1.0,1.0,FTR,H,-0.8284500728633987
Scotland/League_Two,4,0.2,0.25,1,0.23496884537019344,1.0,1.0,FTR,H,-0.7650311546298065
Scotland/League_Two,5,0.25,0.3,28,0.2780936915015309,0.4642857142857143,13.0,FTR,H,-0.1861920227841834
Scotland/League_Two,6,0.30000000000000004,0.35000000000000003,62,0.3296440848500964,0.24193548387096775,15.0,FTR,H,0.08770860097912864
Scotland/League_Two,7,0.35000000000000003,0.4,116,0.3768551946986585,0.4051724137931034,47.0,FTR,H,-0.0283172190944449
Scotland/League_Two,8,0.4,0.45,123,0.42419709595937277,0.5203252032520326,64.0,FTR,H,-0.0961281072926598
Scotland/League_Two,9,0.45,0.5,99,0.47326304434195177,0.3939393939393939,39.0,FTR,H,0.07932365040255784
Scotland/League_Two,10,0.5,0.55,62,0.5204752992809404,0.5,31.0,FTR,H,0.020475299280940384
Scotland/League_Two,11,0.55,0.6000000000000001,27,0.5712901831849525,0.48148148148148145,13.0,FTR,H,0.08980870170347105
Scotland/League_Two,12,0.6000000000000001,0.6500000000000001,5,0.6211714839088758,0.6,3.0,FTR,H,0.0211714839088758
Scotland/League_Two,13,0.65,0.7000000000000001,1,0.6707133437680969,1.0,1.0,FTR,H,-0.3292866562319031
Scotland/Premiership,1,0.05,0.1,11,0.08681089011740607,0.09090909090909091,1.0,FTR,H,-0.004098200791684839
Scotland/Premiership,2,0.1,0.15000000000000002,43,0.12219237450242026,0.13953488372093023,6.0,FTR,H,-0.017342509218509966
Scotland/Premiership,3,0.15000000000000002,0.2,28,0.1705459912735852,0.07142857142857142,2.0,FTR,H,0.09911741984501377
Scotland/Premiership,4,0.2,0.25,34,0.22170824374356532,0.23529411764705882,8.0,FTR,H,-0.0135858739034935
Scotland/Premiership,5,0.25,0.3,44,0.28050906502591927,0.2727272727272727,12.0,FTR,H,0.0077817922986465615
Scotland/Premiership,6,0.30000000000000004,0.35000000000000003,41,0.3259550650715001,0.2926829268292683,12.0,FTR,H,0.03327213824223185
Scotland/Premiership,7,0.35000000000000003,0.4,50,0.378894875647558,0.38,19.0,FTR,H,-0.0011051243524419774
Scotland/Premiership,8,0.4,0.45,51,0.4242824790115685,0.37254901960784315,19.0,FTR,H,0.05173345940372537
Scotland/Premiership,9,0.45,0.5,66,0.47709246918623344,0.48484848484848486,32.0,FTR,H,-0.007756015662251425
Scotland/Premiership,10,0.5,0.55,67,0.5216869565425429,0.4925373134328358,33.0,FTR,H,0.029149643109707135
Scotland/Premiership,11,0.55,0.6000000000000001,45,0.5761877954267715,0.5555555555555556,25.0,FTR,H,0.020632239871215874
Scotland/Premiership,12,0.6000000000000001,0.6500000000000001,39,0.6220820833576095,0.5897435897435898,23.0,FTR,H,0.03233849361401975
Scotland/Premiership,13,0.65,0.7000000000000001,26,0.6730189815891917,0.5,13.0,FTR,H,0.1730189815891917
Scotland/Premiership,14,0.7000000000000001,0.7500000000000001,24,0.7236985876288616,0.8333333333333334,20.0,FTR,H,-0.10963474570447174
Scotland/Premiership,15,0.75,0.8,16,0.7827160031136497,0.75,12.0,FTR,H,0.03271600311364975
Scotland/Premiership,16,0.8,0.8500000000000001,47,0.8269810706163062,0.7872340425531915,37.0,FTR,H,0.0397470280631147
Scotland/Premiership,17,0.8500000000000001,0.9000000000000001,22,0.8631333639822759,0.9090909090909091,20.0,FTR,H,-0.04595754510863315
Spain/Segunda_Division,4,0.2,0.25,3,0.2256976076870606,0.0,0.0,FTR,H,0.2256976076870606
Spain/Segunda_Division,5,0.25,0.3,21,0.2840249776122641,0.2857142857142857,6.0,FTR,H,-0.0016893081020216139
Spain/Segunda_Division,6,0.30000000000000004,0.35000000000000003,151,0.3273194656101748,0.37748344370860926,57.0,FTR,H,-0.05016397809843448
Spain/Segunda_Division,7,0.35000000000000003,0.4,261,0.3766207336193738,0.39846743295019155,104.0,FTR,H,-0.02184669933081773
Spain/Segunda_Division,8,0.4,0.45,323,0.4243914893915843,0.48606811145510836,157.0,FTR,H,-0.06167662206352409
Spain/Segunda_Division,9,0.45,0.5,287,0.47070577416794307,0.445993031358885,128.0,FTR,H,0.024712742809058053
Spain/Segunda_Division,10,0.5,0.55,169,0.522172499686424,0.5266272189349113,89.0,FTR,H,-0.004454719248487282
Spain/Segunda_Division,11,0.55,0.6000000000000001,70,0.5705076744645111,0.6285714285714286,44.0,FTR,H,-0.05806375410691744
Spain/Segunda_Division,12,0.6000000000000001,0.6500000000000001,18,0.6134381117274397,0.6666666666666666,12.0,FTR,H,-0.05322855493922696
Spain/Segunda_Division,13,0.65,0.7000000000000001,5,0.6632879940010704,0.8,4.0,FTR,H,-0.13671200599892963
Spain/Segunda_Division,14,0.7000000000000001,0.7500000000000001,1,0.7163132734979728,0.0,0.0,FTR,H,0.7163132734979728
Turkey/Super_Lig,2,0.1,0.15000000000000002,1,0.14330051798398324,0.0,0.0,FTR,H,0.14330051798398324
Turkey/Super_Lig,3,0.15000000000000002,0.2,14,0.1834247379502117,0.14285714285714285,2.0,FTR,H,0.04056759509306884
Turkey/Super_Lig,4,0.2,0.25,72,0.22921454834695623,0.1388888888888889,10.0,FTR,H,0.09032565945806734
Turkey/Super_Lig,5,0.25,0.3,87,0.27323025983644655,0.19540229885057472,17.0,FTR,H,0.07782796098587183
Turkey/Super_Lig,6,0.30000000000000004,0.35000000000000003,83,0.32260640219331466,0.3132530120481928,26.0,FTR,H,0.009353390145121876
Turkey/Super_Lig,7,0.35000000000000003,0.4,121,0.3777835110395592,0.4628099173553719,56.0,FTR,H,-0.08502640631581271
Turkey/Super_Lig,8,0.4,0.45,142,0.42457215142628335,0.4295774647887324,61.0,FTR,H,-0.0050053133624490265
Turkey/Super_Lig,9,0.45,0.5,121,0.47256232801846726,0.4214876033057851,51.0,FTR,H,0.05107472471268215
Turkey/Super_Lig,10,0.5,0.55,96,0.5215886386697152,0.4583333333333333,44.0,FTR,H,0.06325530533638185
Turkey/Super_Lig,11,0.55,0.6000000000000001,65,0.5754952221280477,0.6615384615384615,43.0,FTR,H,-0.08604323941041381
Turkey/Super_Lig,12,0.6000000000000001,0.6500000000000001,46,0.6245532426584904,0.5652173913043478,26.0,FTR,H,0.059335851354142655
Turkey/Super_Lig,13,0.65,0.7000000000000001,29,0.6696364510370907,0.6896551724137931,20.0,FTR,H,-0.020018721376702464
Turkey/Super_Lig,14,0.7000000000000001,0.7500000000000001,46,0.7298791917732648,0.7608695652173914,35.0,FTR,H,-0.030990373444126584
Turkey/Super_Lig,15,0.75,0.8,52,0.7719544779680467,0.8461538461538461,44.0,FTR,H,-0.07419936818579942
Turkey/Super_Lig,16,0.8,0.8500000000000001,8,0.8155952066242216,1.0,8.0,FTR,H,-0.18440479337577842
ALL,5,0.25,0.3,3,0.290345413959238,0.3333333333333333,1.0,O25,O,-0.042987919374095296
ALL,6,0.30000000000000004,0.35000000000000003,61,0.3342129042398317,0.39344262295081966,24.0,O25,O,-0.05922971871098798
ALL,7,0.35000000000000003,0.4,962,0.383811015751611,0.46673596673596673,449.0,O25,O,-0.08292495098435576
ALL,8,0.4,0.45,3669,0.42823914475422753,0.4538021259198692,1665.0,O25,O,-0.02556298116564165
ALL,9,0.45,0.5,6283,0.47540461270411744,0.4983288238102817,3131.0,O25,O,-0.02292421110616427
ALL,10,0.5,0.55,4054,0.5235743334081704,0.5471139615194869,2218.0,O25,O,-0.02353962811131649
ALL,11,0.55,0.6000000000000001,2464,0.5717724555603685,0.5815746753246753,1433.0,O25,O,-0.009802219764306841
ALL,12,0.6000000000000001,0.6500000000000001,936,0.6210410856119147,0.6303418803418803,590.0,O25,O,-0.009300794729965589
ALL,13,0.65,0.7000000000000001,303,0.6702370244058021,0.6633663366336634,201.0,O25,O,0.006870687772138728
ALL,14,0.7000000000000001,0.7500000000000001,73,0.7187651957038547,0.6986301369863014,51.0,O25,O,0.020135058717553278
ALL,15,0.75,0.8,14,0.7663729952091868,0.7142857142857143,10.0,O25,O,0.05208728092347248
Belgium/First_Division_A,6,0.30000000000000004,0.35000000000000003,3,0.3428555961920461,0.0,0.0,O25,O,0.3428555961920461
Belgium/First_Division_A,7,0.35000000000000003,0.4,22,0.38759696538514843,0.5454545454545454,12.0,O25,O,-0.15785758006939699
Belgium/First_Division_A,8,0.4,0.45,76,0.430913626719707,0.42105263157894735,32.0,O25,O,0.009860995140759665
Belgium/First_Division_A,9,0.45,0.5,173,0.4783355678060665,0.49710982658959535,86.0,O25,O,-0.01877425878352884
Belgium/First_Division_A,10,0.5,0.55,275,0.5256655006727597,0.509090909090909,140.0,O25,O,0.016574591581850706
Belgium/First_Division_A,11,0.55,0.6000000000000001,213,0.5716175041521906,0.5352112676056338,114.0,O25,O,0.036406236546556836
Belgium/First_Division_A,12,0.6000000000000001,0.6500000000000001,87,0.6196391946493769,0.5977011494252874,52.0,O25,O,0.021938045224089486
Belgium/First_Division_A,13,0.65,0.7000000000000001,29,0.6690787161318347,0.5862068965517241,17.0,O25,O,0.08287181958011058
Belgium/First_Division_A,14,0.7000000000000001,0.7500000000000001,2,0.711259270062401,1.0,2.0,O25,O,-0.288740729937599
England/Championship,7,0.35000000000000003,0.4,6,0.39418753011263746,1.0,6.0,O25,O,-0.6058124698873626
England/Championship,8,0.4,0.45,266,0.4348919886163564,0.42857142857142855,114.0,O25,O,0.00632056004492787
England/Championship,9,0.45,0.5,996,0.47441556495934994,0.4859437751004016,484.0,O25,O,-0.011528210141051654
England/Championship,10,0.5,0.55,325,0.5158604470266566,0.52,169.0,O25,O,-0.004139552973343452
England/Championship,11,0.55,0.6000000000000001,15,0.5625590278800717,0.6666666666666666,10.0,O25,O,-0.1041076387865949
England/League_One,8,0.4,0.45,23,0.44583575796226205,0.43478260869565216,10.0,O25,O,0.011053149266609885
England/League_One,9,0.45,0.5,1280,0.47931482374591194,0.50859375,651.0,O25,O,-0.02927892625408801
England/League_One,10,0.5,0.55,308,0.5111666336672234,0.4805194805194805,148.0,O25,O,0.030647153147742856
England/League_Two,8,0.4,0.45,179,0.44216768355416125,0.40782122905027934,73.0,O25,O,0.03434645450388191
England/League_Two,9,0.45,0.5,1205,0.4734676082810532,0.49377593360995853,595.0,O25,O,-0.020308325328905308
England/League_Two,10,0.5,0.55,229,0.5142408026821681,0.5807860262008734,133.0,O25,O,-0.06654522351870529
England/League_Two,11,0.55,0.6000000000000001,6,0.5527355583262974,0.6666666666666666,4.0,O25,O,-0.11393110834036924
England/Premier_League,7,0.35000000000000003,0.4,16,0.3844774464901381,0.375,6.0,O25,O,0.009477446490138097
England/Premier_League,8,0.4,0.45,107,0.4311709307848988,0.45794392523364486,49.0,O25,O,-0.026772994448746035
England/Premier_League,9,0.45,0.5,271,0.4775519803200631,0.5350553505535055,145.0,O25,O,-0.05750337023344243
England/Premier_League,10,0.5,0.55,381,0.5244095673484925,0.6010498687664042,229.0,O25,O,-0.07664030141791167
England/Premier_League,11,0.55,0.6000000000000001,255,0.5713985628379742,0.6549019607843137,167.0,O25,O,-0.08350339794633954
England/Premier_League,12,0.6000000000000001,0.6500000000000001,49,0.6151179964949924,0.7346938775510204,36.0,O25,O,-0.11957588105602801
France/Ligue_1,6,0.30000000000000004,0.35000000000000003,4,0.33595011269906505,0.25,1.0,O25,O,0.08595011269906505
France/Ligue_1,7,0.35000000000000003,0.4,51,0.383176704379605,0.5294117647058824,27.0,O25,O,-0.14623506032627737
France/Ligue_1,8,0.4,0.45,153,0.4292104941955151,0.5098039215686274,78.0,O25,O,-0.08059342737311231
France/Ligue_1,9,0.45,0.5,199,0.47519323137837816,0.4723618090452261,94.0,O25,O,0.002831422333152034
France/Ligue_1,10,0.5,0.55,211,0.5258878957901268,0.5402843601895735,114.0,O25,O,-0.01439646439944664
France/Ligue_1,11,0.55,0.6000000000000001,147,0.5752060990456256,0.5306122448979592,78.0,O25,O,0.04459385414766637
France/Ligue_1,12,0.6000000000000001,0.6500000000000001,80,0.6228608042086641,0.6375,51.0,O25,O,-0.01463919579133588
France/Ligue_1,13,0.65,0.7000000000000001,24,0.6666876554214722,0.8333333333333334,20.0,O25,O,-0.16664567791186113
France/Ligue_1,14,0.7000000000000001,0.7500000000000001,1,0.7042630396054403,1.0,1.0,O25,O,-0.29573696039455966
France/Ligue_2,7,0.35000000000000003,0.4,276,0.3869507421202759,0.5072463768115942,140.0,O25,O,-0.12029563469131832
France/Ligue_2,8,0.4,0.45,639,0.42005067944858476,0.4507042253521127,288.0,O25,O,-0.030653545903527923
France/Ligue_2,9,0.45,0.5,40,0.45720191916786546,0.55,22.0,O25,O,-0.09279808083213459
Germany/Bundesliga_1,7,0.35000000000000003,0.4,1,0.3860212180583134,0.0,0.0,O25,O,0.3860212180583134
Germany/Bundesliga_1,8,0.4,0.45,18,0.43119798466232573,0.5,9.0,O25,O,-0.06880201533767427
Germany/Bundesliga_1,9,0.45,0.5,62,0.4815057603477724,0.46774193548387094,29.0,O25,O,0.013763824863901486
Germany/Bundesliga_1,10,0.5,0.55,141,0.5276650147474189,0.6099290780141844,86.0,O25,O,-0.0822640632667655
Germany/Bundesliga_1,11,0.55,0.6000000000000001,210,0.5759789062001113,0.6523809523809524,137.0,O25,O,-0.07640204618084112
Germany/Bundesliga_1,12,0.6000000000000001,0.6500000000000001,225,0.6243347991700898,0.6088888888888889,137.0,O25,O,0.015445910281200903
Germany/Bundesliga_1,13,0.65,0.7000000000000001,139,0.6731077210462313,0.6258992805755396,87.0,O25,O,0.047208440470691726
Germany/Bundesliga_1,14,0.7000000000000001,0.7500000000000001,63,0.7203771245666852,0.6666666666666666,42.0,O25,O,0.053710457900018604
Germany/Bundesliga_1,15,0.75,0.8,14,0.7663729952091868,0.7142857142857143,10.0,O25,O,0.05208728092347248
Germany/Bundesliga_2,7,0.35000000000000003,0.4,2,0.3832240441535554,0.0,0.0,O25,O,0.3832240441535554
Germany/Bundesliga_2,8,0.4,0.45,34,0.43223342276100274,0.47058823529411764,16.0,O25,O,-0.0383548125331149
Germany/Bundesliga_2,9,0.45,0.5,159,0.479602850476569,0.559748427672956,89.0,O25,O,-0.08014557719638699
Germany/Bundesliga_2,10,0.5,0.55,322,0.5254631731396742,0.6149068322981367,198.0,O25,O,-0.08944365915846253
Germany/Bundesliga_2,11,0.55,0.6000000000000001,265,0.5742705051525355,0.6188679245283019,164.0,O25,O,-0.044597419375766334
Germany/Bundesliga_2,12,0.6000000000000001,0.6500000000000001,81,0.6199784408165794,0.5802469135802469,47.0,O25,O,0.03973152723633244
Germany/Bundesliga_2,13,0.65,0.7000000000000001,10,0.65913807866729,0.6,6.0,O25,O,0.05913807866729004
Italy/Serie_A,7,0.35000000000000003,0.4,2,0.3949855366754392,0.0,0.0,O25,O,0.3949855366754392
Italy/Serie_A,8,0.4,0.45,133,0.43472189641036924,0.45864661654135336,61.0,O25,O,-0.023924720130984123
Italy/Serie_A,9,0.45,0.5,464,0.47771178146766485,0.4504310344827586,209.0,O25,O,0.027280746984906235
Italy/Serie_A,10,0.5,0.55,360,0.5206997912760348,0.4888888888888889,176.0,O25,O,0.031810902387145956
Italy/Serie_A,11,0.55,0.6000000000000001,114,0.5689075890290574,0.6052631578947368,69.0,O25,O,-0.03635556886567948
Italy/Serie_A,12,0.6000000000000001,0.6500000000000001,7,0.6193642643790108,0.5714285714285714,4.0,O25,O,0.047935692950439424
Italy/Serie_B,7,0.35000000000000003,0.4,26,0.392806524579976,0.5769230769230769,15.0,O25,O,-0.18411655234310087
Italy/Serie_B,8,0.4,0.45,852,0.4309148495414643,0.4694835680751174,400.0,O25,O,-0.03856871853365307
Italy/Serie_B,9,0.45,0.5,222,0.4584192786566653,0.5,111.0,O25,O,-0.04158072134333468
Netherlands/Eredivisie,9,0.45,0.5,34,0.48562744627729054,0.5,17.0,O25,O,-0.014372553722709458
Netherlands/Eredivisie,10,0.5,0.55,205,0.5298087087926461,0.5804878048780487,119.0,O25,O,-0.050679096085402664
Netherlands/Eredivisie,11,0.55,0.6000000000000001,360,0.5735063910425662,0.5805555555555556,209.0,O25,O,-0.007049164512989425
Netherlands/Eredivisie,12,0.6000000000000001,0.6500000000000001,197,0.6212512605093453,0.649746192893401,128.0,O25,O,-0.02849493238405565
Netherlands/Eredivisie,13,0.65,0.7000000000000001,79,0.6697798565037105,0.6582278481012658,52.0,O25,O,0.011552008402444747
Netherlands/Eredivisie,14,0.7000000000000001,0.7500000000000001,7,0.70847412270714,0.8571428571428571,6.0,O25,O,-0.14866873443571704
Portugal/Primeira_Liga,6,0.30000000000000004,0.35000000000000003,7,0.34017948175667856,0.2857142857142857,2.0,O25,O,0.05446519604239286
Portugal/Primeira_Liga,7,0.35000000000000003,0.4,124,0.38053831053678044,0.3951612903225806,49.0,O25,O,-0.014622979785800183
Portugal/Primeira_Liga,8,0.4,0.45,239,0.4251186246884066,0.45188284518828453,108.0,O25,O,-0.026764220499877922
Portugal/Primeira_Liga,9,0.45,0.5,207,0.4742837193162617,0.5410628019323671,112.0,O25,O,-0.06677908261610543
Portugal/Primeira_Liga,10,0.5,0.55,160,0.5242864924533475,0.625,100.0,O25,O,-0.10071350754665254
Portugal/Primeira_Liga,11,0.55,0.6000000000000001,89,0.5713453759567255,0.651685393258427,58.0,O25,O,-0.08034001730170148
Portugal/Primeira_Liga,12,0.6000000000000001,0.6500000000000001,40,0.6214974658506053,0.725,29.0,O25,O,-0.1035025341493947
Portugal/Primeira_Liga,13,0.65,0.7000000000000001,5,0.6598601262984177,0.8,4.0,O25,O,-0.14013987370158232
Scotland/Championship,5,0.25,0.3,3,0.290345413959238,0.3333333333333333,1.0,O25,O,-0.042987919374095296
Scotland/Championship,6,0.30000000000000004,0.35000000000000003,24,0.3262161138050416,0.375,9.0,O25,O,-0.04878388619495838
Scotland/Championship,7,0.35000000000000003,0.4,83,0.380116256072955,0.4819277108433735,40.0,O25,O,-0.10181145477041847
Scotland/Championship,8,0.4,0.45,116,0.4254791982930831,0.46551724137931033,54.0,O25,O,-0.040038043086227215
Scotland/Championship,9,0.45,0.5,140,0.472891666069418,0.55,77.0,O25,O,-0.07710833393058203
Scotland/Championship,10,0.5,0.55,100,0.5237109102113182,0.52,52.0,O25,O,0.003710910211318197
Scotland/Championship,11,0.55,0.6000000000000001,49,0.5723413570308358,0.4897959183673469,24.0,O25,O,0.08254543866348885
Scotland/Championship,12,0.6000000000000001,0.6500000000000001,10,0.623355696141439,0.5,5.0,O25,O,0.12335569614143904
Scotland/League_One,10,0.5,0.55,231,0.5479304323101717,0.5930735930735931,137.0,O25,O,-0.0451431607634214
Scotland/League_One,11,0.55,0.6000000000000001,294,0.5658891420081292,0.5204081632653061,153.0,O25,O,0.045480978742823086
Scotland/League_Two,7,0.35000000000000003,0.4,16,0.38030672359877593,0.6875,11.0,O25,O,-0.30719327640122407
Scotland/League_Two,8,0.4,0.45,64,0.431458260200998,0.609375,39.0,O25,O,-0.17791673979900202
Scotland/League_Two,9,0.45,0.5,150,0.47615342592017224,0.49333333333333335,74.0,O25,O,-0.01717990741316111
Scotland/League_Two,10,0.5,0.55,172,0.523148837212651,0.46511627906976744,80.0,O25,O,0.058032558142883606
Scotland/League_Two,11,0.55,0.6000000000000001,97,0.5716301869938498,0.4948453608247423,48.0,O25,O,0.07678482616910753
Scotland/League_Two,12,0.6000000000000001,0.6500000000000001,21,0.6143380260977181,0.42857142857142855,9.0,O25,O,0.1857665975262896
Scotland/League_Two,13,0.65,0.7000000000000001,5,0.6726116259929057,0.8,4.0,O25,O,-0.12738837400709435
Scotland/Premiership,7,0.35000000000000003,0.4,2,0.3818615227344194,0.5,1.0,O25,O,-0.11813847726558058
Scotland/Premiership,8,0.4,0.45,38,0.4322575943475466,0.34210526315789475,13.0,O25,O,0.09015233118965188
Scotland/Premiership,9,0.45,0.5,172,0.4791783983803848,0.5116279069767442,88.0,O25,O,-0.03244950859635942
Scotland/Premiership,10,0.5,0.55,244,0.5249752144023317,0.5737704918032787,140.0,O25,O,-0.04879527740094691
Scotland/Premiership,11,0.55,0.6000000000000001,141,0.571110150015763,0.6170212765957447,87.0,O25,O,-0.04591112657998164
Scotland/Premiership,12,0.6000000000000001,0.6500000000000001,54,0.6184940620721592,0.5370370370370371,29.0,O25,O,0.08145702503512209
Scotland/Premiership,13,0.65,0.7000000000000001,3,0.667880932023868,1.0,3.0,O25,O,-0.332119067976132
Spain/Segunda_Division,6,0.30000000000000004,0.35000000000000003,23,0.33931203546259076,0.5217391304347826,12.0,O25,O,-0.18242709497219184
Spain/Segunda_Division,7,0.35000000000000003,0.4,334,0.38234340413237766,0.4221556886227545,141.0,O25,O,-0.039812284490376826
Spain/Segunda_Division,8,0.4,0.45,681,0.42355024756211695,0.4302496328928047,293.0,O25,O,-0.006699385330687757
Spain/Segunda_Division,9,0.45,0.5,231,0.46736977763668197,0.5064935064935064,117.0,O25,O,-0.03912372885682447
Spain/Segunda_Division,10,0.5,0.55,36,0.5196484795341356,0.5277777777777778,19.0,O25,O,-0.008129298243642169
Spain/Segunda_Division,11,0.55,0.6000000000000001,4,0.5616204415479409,0.5,2.0,O25,O,0.061620441547940885
Turkey/Super_Lig,7,0.35000000000000003,0.4,1,0.39874545882735307,1.0,1.0,O25,O,-0.6012545411726469
Turkey/Super_Lig,8,0.4,0.45,51,0.4374286681890169,0.5490196078431373,28.0,O25,O,-0.11159093965412042
